Date,Symbol,Open,High,Low,Close,Volume,Price,Log_Volume,Volatility of Intraday Price,7D_EWMA_Intraday_Price_Volatility,Return,Lagged_Return,σ_Rt,Amihud,σ_LIQt,Log_Cap,Datetime,BitcoinDominance,RegSin,RegEU,Year_x,Month_x,European_News_Index,Year_y,Month_y,SEPU
2017-12-29,BNBUSDT,9.28,9.802,8.39,8.7094,1401565.33,2.327277705584417,14.153100262842342,0.11081132101038016,0.24925226749352652,-0.06022064937023816,-0.08524495291597076,0.17018488545115734,0.004254944022995578,0.007638242158832366,20.616604571580066,2017-12-29,46.71794834553665,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-30,BNBUSDT,8.6808,8.7094,6.9301,7.5947,1648305.01,2.2825864464873558,14.315258051210066,0.14621318404902037,0.22349249663239998,-0.13695226655732826,-0.06022064937023816,0.19503686324648772,0.009566873755779186,0.007656959766069198,20.50212650552322,2017-12-30,44.06374270757773,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-31,BNBUSDT,7.5783,8.798,7.5175,8.53,1289214.15,2.164402902154096,14.06954340466213,0.15649665043157265,0.20674353508219315,0.11613872590682027,-0.13695226655732826,0.1823956125766595,0.008254619397836048,0.007324696713635857,20.52306858178353,2017-12-31,43.288687685887425,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2018-01-01,BNBUSDT,8.5478,8.7,7.8,8.45,654338.84,2.174524422926528,13.391380600245347,0.09620391915943433,0.17910863110150343,-0.00942292013450526,0.11613872590682027,0.0990378828143389,0.0007036556136962175,0.0031156093092312006,20.543288744374294,2018-01-01,42.52283321665496,0,0,7.609862200913554,0.0,5.278114659230517,7.609862200913554,0.0,4.984631531924818
2018-01-02,BNBUSDT,8.45,9.1133,8.0922,8.715,1262633.42,2.163323025660538,14.048710113755918,0.11039956738290967,0.161931365171855,0.030879237602901854,-0.00942292013450526,0.09020428576813265,0.002198012298130216,0.003429753754322645,20.542297641237536,2018-01-02,41.93932038393929,0,0,7.609862200913554,0.0,5.278114659230517,7.609862200913554,0.0,4.984631531924818
2018-01-03,BNBUSDT,8.7151,9.4697,8.2653,9.304,947392.65,2.2097348849765277,13.761468911366963,0.1325482735821078,0.1545855922744182,0.06539873624437903,0.030879237602901854,0.09075717045665856,0.004752307814346746,0.003416516953087999,20.603694648699733,2018-01-03,40.69354880408824,0,0,7.609862200913554,0.0,5.278114659230517,7.609862200913554,0.0,4.984631531924818
2018-01-04,BNBUSDT,9.304,9.6511,8.5595,9.143,964494.94,2.2480972277099247,13.779359865072584,0.09948133915518047,0.14080952899460877,-0.01745585603407373,0.06539873624437903,0.08657334421558097,0.0012668118261661917,0.003741332641900995,20.628035529575964,2018-01-04,38.936285673859636,0,0,7.609862200913554,0.0,5.278114659230517,7.609862200913554,0.0,4.984631531924818
2018-01-05,BNBUSDT,9.135,16.8172,8.9651,14.8908,2764977.04,2.267071898491875,14.832542889106627,0.627244877063908,0.2624183660119336,0.4877550134041476,-0.01745585603407373,0.19050631517466943,0.03288411279514092,0.012339854082784199,20.93678860809885,2018-01-05,40.98915858359943,0,0,7.609862200913554,0.0,5.278114659230517,7.609862200913554,0.0,4.984631531924818
2018-01-06,BNBUSDT,14.8908,23.6,14.6999,22.6,3130487.22,2.822402172197492,14.956699211744219,0.4728156164454306,0.31501767862030783,0.4172063336918031,0.4877550134041476,0.22775440857301474,0.02789427852932996,0.01469223393970949,21.358646748929594,2018-01-06,42.02615178267121,0,0,7.609862200913554,0.0,5.278114659230517,7.609862200913554,0.0,4.984631531924818
2018-01-07,BNBUSDT,22.6,22.6599,18.05,18.594,1543764.49,3.1612467120315646,14.249734465549192,0.08530662133818401,0.25758991429977685,-0.19511095824457395,0.4172063336918031,0.2652931230920369,0.013692252211175098,0.013685095668573339,21.432639699783515,2018-01-07,40.36564607793276,0,0,7.609862200913554,0.0,5.278114659230517,7.609862200913554,0.0,4.984631531924818
2018-01-08,BNBUSDT,18.5375,19.2999,14.0018,17.9971,2112065.22,3.120596842527457,14.56317680401331,0.2887458939118435,0.2653789092027935,-0.03262831422840193,-0.19511095824457395,0.27130670364581544,0.0022404668066249283,0.013677917926735568,21.30466941468954,2018-01-08,39.1120032497713,0,0,7.609862200913554,0.0,5.278114659230517,7.609862200913554,0.0,4.984631531924818
2018-01-09,BNBUSDT,18.04,20.6114,16.435,17.399,1309277.95,2.960099914550266,14.084986360013923,0.18837117793318528,0.24612697638539144,-0.033797900500685145,-0.03262831422840193,0.2782947789675705,0.0023995692744605353,0.01401826666117041,21.307174053141345,2018-01-09,38.508721909058046,0,0,7.609862200913554,0.0,5.278114659230517,7.609862200913554,0.0,4.984631531924818
2018-01-10,BNBUSDT,17.3992,17.5554,14.6004,17.5,1172651.15,3.0258443207855517,13.974777683574017,0.1828027595370218,0.23029592217329903,0.005788147624889238,-0.033797900500685145,0.27641586972159454,0.00041418530984522486,0.014169322988039025,21.242977083687485,2018-01-10,38.493673389588054,0,0,7.609862200913554,0.0,5.278114659230517,7.609862200913554,0.0,4.984631531924818
2018-01-11,BNBUSDT,17.5,23.1079,13.66,21.2024,3542366.83,2.865361594891997,15.080305657744395,0.5050185375758051,0.2989765760239255,0.1919135018881775,0.005788147624889238,0.21465730322538812,0.012726101595269823,0.010498261702619813,21.402639068367414,2018-01-11,38.61012088472731,0,0,7.609862200913554,0.0,5.278114659230517,7.609862200913554,0.0,4.984631531924818
2018-01-12,BNBUSDT,21.1022,25.18,19.1,22.1999,2902338.37,3.1401745504040295,14.881027304526459,0.25262371199220435,0.2873883600159952,0.04597340154593815,0.1919135018881775,0.12585695340702488,0.00308939702919261,0.005845282874568384,21.50272433927831,2018-01-12,37.699640643499436,0,0,7.609862200913554,0.0,5.278114659230517,7.609862200913554,0.0,4.984631531924818
2018-01-13,BNBUSDT,22.1999,23.4998,21.04,22.0246,1080455.71,3.2260500286162013,13.892893463806676,0.0935196278756821,0.23892117698091694,-0.007927773886733672,0.04597340154593815,0.08540413656442451,0.0005706351889465543,0.0046077766613993616,21.513181151868604,2018-01-13,36.75309479323503,0,0,7.609862200913554,0.0,5.278114659230517,7.609862200913554,0.0,4.984631531924818
